audio_path,sentence,lang,source,augmentation
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000450_speed105.wav,어디로?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40612798.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000450_noise.wav,어디로?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40612798.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000451_orig.wav,선비는 이제야 깨어나는 듯이 부스스 일어앉았다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620760.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000451_speed095.wav,선비는 이제야 깨어나는 듯이 부스스 일어앉았다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620760.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000451_speed105.wav,선비는 이제야 깨어나는 듯이 부스스 일어앉았다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620760.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000451_noise.wav,선비는 이제야 깨어나는 듯이 부스스 일어앉았다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620760.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000452_orig.wav,네?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620761.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000452_speed095.wav,네?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620761.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000452_speed105.wav,네?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620761.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000452_noise.wav,네?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620761.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000453_orig.wav,금방 후회를 하고 거울을 집어 들었다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620768.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000453_speed095.wav,금방 후회를 하고 거울을 집어 들었다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620768.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000453_speed105.wav,금방 후회를 하고 거울을 집어 들었다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620768.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000453_noise.wav,금방 후회를 하고 거울을 집어 들었다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620768.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000454_orig.wav,그리고 이서방이 없는 동안에 자기가 당한 일을 얼핏 생각하였다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620769.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000454_speed095.wav,그리고 이서방이 없는 동안에 자기가 당한 일을 얼핏 생각하였다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620769.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000454_speed105.wav,그리고 이서방이 없는 동안에 자기가 당한 일을 얼핏 생각하였다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620769.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000454_noise.wav,그리고 이서방이 없는 동안에 자기가 당한 일을 얼핏 생각하였다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620769.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000455_orig.wav,들려요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620770.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000455_speed095.wav,들려요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620770.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000455_speed105.wav,들려요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620770.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000455_noise.wav,들려요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620770.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000456_orig.wav,사실이에요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620778.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000456_speed095.wav,사실이에요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620778.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000456_speed105.wav,사실이에요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620778.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000456_noise.wav,사실이에요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620778.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000457_orig.wav,"죄송해요, 아버지.",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620801.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000457_speed095.wav,"죄송해요, 아버지.",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620801.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000457_speed105.wav,"죄송해요, 아버지.",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620801.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000457_noise.wav,"죄송해요, 아버지.",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620801.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000458_orig.wav,"아침부터 저녁까지, 저녁부터 아침까지, 술잔이 그의 입에서 떠나지를 않았습니다.",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620802.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000458_speed095.wav,"아침부터 저녁까지, 저녁부터 아침까지, 술잔이 그의 입에서 떠나지를 않았습니다.",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620802.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000458_speed105.wav,"아침부터 저녁까지, 저녁부터 아침까지, 술잔이 그의 입에서 떠나지를 않았습니다.",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620802.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000458_noise.wav,"아침부터 저녁까지, 저녁부터 아침까지, 술잔이 그의 입에서 떠나지를 않았습니다.",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620802.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000459_orig.wav,드디어!,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620807.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000459_speed095.wav,드디어!,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620807.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000459_speed105.wav,드디어!,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620807.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000459_noise.wav,드디어!,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620807.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000460_orig.wav,이상하지 않아?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620812.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000460_speed095.wav,이상하지 않아?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620812.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000460_speed105.wav,이상하지 않아?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620812.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000460_noise.wav,이상하지 않아?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620812.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000461_orig.wav,"아, 해장국이나 먹자니까 이 시간에 뭔 운동이야",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620813.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000461_speed095.wav,"아, 해장국이나 먹자니까 이 시간에 뭔 운동이야",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620813.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000461_speed105.wav,"아, 해장국이나 먹자니까 이 시간에 뭔 운동이야",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620813.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000461_noise.wav,"아, 해장국이나 먹자니까 이 시간에 뭔 운동이야",ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620813.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000462_orig.wav,아름답네요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620814.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000462_speed095.wav,아름답네요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620814.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000462_speed105.wav,아름답네요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620814.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000462_noise.wav,아름답네요.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620814.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000463_orig.wav,그것은 마시면 마실수록 목이 말라진다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620847.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000463_speed095.wav,그것은 마시면 마실수록 목이 말라진다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620847.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000463_speed105.wav,그것은 마시면 마실수록 목이 말라진다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620847.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000463_noise.wav,그것은 마시면 마실수록 목이 말라진다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620847.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000464_orig.wav,약속하지?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620849.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000464_speed095.wav,약속하지?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620849.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000464_speed105.wav,약속하지?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620849.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000464_noise.wav,약속하지?,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_40620849.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000465_orig.wav,비싼 거 훔쳐서 싸게 팔잖아,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_43556345.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000465_speed095.wav,비싼 거 훔쳐서 싸게 팔잖아,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_43556345.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000465_speed105.wav,비싼 거 훔쳐서 싸게 팔잖아,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_43556345.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000465_noise.wav,비싼 거 훔쳐서 싸게 팔잖아,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_43556345.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000466_orig.wav,하지만 걔가 용서를 안 했잖아.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_43556348.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000466_speed095.wav,하지만 걔가 용서를 안 했잖아.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_43556348.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000466_speed105.wav,하지만 걔가 용서를 안 했잖아.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_43556348.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000466_noise.wav,하지만 걔가 용서를 안 했잖아.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_43556348.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000467_orig.wav,그리고 그의 방까지 갈 것이 난처하였다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890266.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000467_speed095.wav,그리고 그의 방까지 갈 것이 난처하였다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890266.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000467_speed105.wav,그리고 그의 방까지 갈 것이 난처하였다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890266.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000467_noise.wav,그리고 그의 방까지 갈 것이 난처하였다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890266.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000468_orig.wav,무엇이라고 다 군에게 감사하였으면 좋을는지 모르겠네.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890268.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000468_speed095.wav,무엇이라고 다 군에게 감사하였으면 좋을는지 모르겠네.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890268.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000468_speed105.wav,무엇이라고 다 군에게 감사하였으면 좋을는지 모르겠네.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890268.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000468_noise.wav,무엇이라고 다 군에게 감사하였으면 좋을는지 모르겠네.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890268.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000469_orig.wav,당신이 나가시던 날 저는 공연히 섭섭한 생각으로 하루 종일 울고 지냈 읍니다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890292.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000469_speed095.wav,당신이 나가시던 날 저는 공연히 섭섭한 생각으로 하루 종일 울고 지냈 읍니다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890292.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000469_speed105.wav,당신이 나가시던 날 저는 공연히 섭섭한 생각으로 하루 종일 울고 지냈 읍니다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890292.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000469_noise.wav,당신이 나가시던 날 저는 공연히 섭섭한 생각으로 하루 종일 울고 지냈 읍니다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890292.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000470_orig.wav,그것을 좀 갖다가 물에 타서 먹게 하여라.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890293.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000470_speed095.wav,그것을 좀 갖다가 물에 타서 먹게 하여라.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890293.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000470_speed105.wav,그것을 좀 갖다가 물에 타서 먹게 하여라.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890293.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000470_noise.wav,그것을 좀 갖다가 물에 타서 먹게 하여라.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890293.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000471_orig.wav,이 여공의 특색은 웃으면 저렇게 눈이 되곤 하는 것이다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890295.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000471_speed095.wav,이 여공의 특색은 웃으면 저렇게 눈이 되곤 하는 것이다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890295.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000471_speed105.wav,이 여공의 특색은 웃으면 저렇게 눈이 되곤 하는 것이다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890295.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000471_noise.wav,이 여공의 특색은 웃으면 저렇게 눈이 되곤 하는 것이다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890295.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000472_orig.wav,자네도 오늘 재미가 좋아 보이.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890351.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000472_speed095.wav,자네도 오늘 재미가 좋아 보이.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890351.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000472_speed105.wav,자네도 오늘 재미가 좋아 보이.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890351.mp3,speed105
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000472_noise.wav,자네도 오늘 재미가 좋아 보이.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890351.mp3,noise
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000473_orig.wav,그리고 이런 으슥한 곳에서는 손이라도 따 뜻 이 쥐어 주었으면 좋을 것 같았다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890353.mp3,orig
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000473_speed095.wav,그리고 이런 으슥한 곳에서는 손이라도 따 뜻 이 쥐어 주었으면 좋을 것 같았다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890353.mp3,speed095
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000473_speed105.wav,그리고 이런 으슥한 곳에서는 손이라도 따 뜻 이 쥐어 주었으면 좋을 것 같았다.,ko,C:\Github\cstool\data\raw\cv_ko\clips\common_voice_ko_36890353.mp3,speed105
